Game,MyAgent,Victory,result
000,WEREWOLF,VILLAGER,0
001,SEER,VILLAGER,1
002,WEREWOLF,WEREWOLF,1
003,VILLAGER,VILLAGER,1
004,VILLAGER,VILLAGER,1
005,VILLAGER,VILLAGER,1
006,BODYGUARD,WEREWOLF,0
007,SEER,WEREWOLF,0
008,VILLAGER,WEREWOLF,0
009,WEREWOLF,VILLAGER,0
010,WEREWOLF,WEREWOLF,1
011,SEER,VILLAGER,1
012,VILLAGER,WEREWOLF,0
013,VILLAGER,WEREWOLF,0
014,VILLAGER,VILLAGER,1
015,VILLAGER,WEREWOLF,0
016,SEER,WEREWOLF,0
017,VILLAGER,VILLAGER,1
018,VILLAGER,WEREWOLF,0
019,VILLAGER,VILLAGER,1
020,VILLAGER,VILLAGER,1
021,VILLAGER,VILLAGER,1
022,WEREWOLF,WEREWOLF,1
023,BODYGUARD,VILLAGER,1
024,BODYGUARD,VILLAGER,1
025,VILLAGER,WEREWOLF,0
026,VILLAGER,VILLAGER,1
027,MEDIUM,VILLAGER,1
028,VILLAGER,VILLAGER,1
029,POSSESSED,WEREWOLF,1
030,WEREWOLF,WEREWOLF,1
031,WEREWOLF,VILLAGER,0
032,POSSESSED,WEREWOLF,1
033,BODYGUARD,WEREWOLF,0
034,VILLAGER,VILLAGER,1
035,BODYGUARD,VILLAGER,1
036,POSSESSED,WEREWOLF,1
037,WEREWOLF,WEREWOLF,1
038,VILLAGER,VILLAGER,1
039,VILLAGER,WEREWOLF,0
040,VILLAGER,VILLAGER,1
041,VILLAGER,WEREWOLF,0
042,WEREWOLF,VILLAGER,0
043,VILLAGER,WEREWOLF,0
044,VILLAGER,WEREWOLF,0
045,VILLAGER,VILLAGER,1
046,VILLAGER,WEREWOLF,0
047,POSSESSED,WEREWOLF,1
048,WEREWOLF,WEREWOLF,1
049,WEREWOLF,WEREWOLF,1
050,MEDIUM,WEREWOLF,0
051,SEER,VILLAGER,1
052,VILLAGER,WEREWOLF,0
053,MEDIUM,WEREWOLF,0
054,VILLAGER,VILLAGER,1
055,VILLAGER,VILLAGER,1
056,VILLAGER,WEREWOLF,0
057,WEREWOLF,VILLAGER,0
058,VILLAGER,WEREWOLF,0
059,MEDIUM,VILLAGER,1
060,VILLAGER,VILLAGER,1
061,BODYGUARD,VILLAGER,1
062,VILLAGER,VILLAGER,1
063,VILLAGER,VILLAGER,1
064,VILLAGER,VILLAGER,1
065,SEER,WEREWOLF,0
066,WEREWOLF,VILLAGER,0
067,VILLAGER,VILLAGER,1
068,BODYGUARD,WEREWOLF,0
069,VILLAGER,WEREWOLF,0
070,SEER,WEREWOLF,0
071,WEREWOLF,WEREWOLF,1
072,VILLAGER,WEREWOLF,0
073,BODYGUARD,WEREWOLF,0
074,SEER,WEREWOLF,0
075,VILLAGER,WEREWOLF,0
076,VILLAGER,VILLAGER,1
077,VILLAGER,WEREWOLF,0
078,WEREWOLF,VILLAGER,0
079,SEER,WEREWOLF,0
080,WEREWOLF,WEREWOLF,1
081,VILLAGER,VILLAGER,1
082,BODYGUARD,WEREWOLF,0
083,VILLAGER,VILLAGER,1
084,VILLAGER,VILLAGER,1
085,VILLAGER,VILLAGER,1
086,WEREWOLF,VILLAGER,0
087,VILLAGER,VILLAGER,1
088,SEER,WEREWOLF,0
089,VILLAGER,WEREWOLF,0
090,WEREWOLF,WEREWOLF,1
091,WEREWOLF,VILLAGER,0
092,MEDIUM,WEREWOLF,0
093,VILLAGER,VILLAGER,1
094,BODYGUARD,WEREWOLF,0
095,POSSESSED,VILLAGER,0
096,WEREWOLF,WEREWOLF,1
097,VILLAGER,WEREWOLF,0
098,VILLAGER,VILLAGER,1
099,VILLAGER,WEREWOLF,0
VILLAGER,SEER,MEDIUM,BODYGUARD,POSSESSED,WEREWOLF
50,10,5,10,20,5
29,3,2,4,11,4
VILLAGER,WEREWOLF
38,15
