Game,MyAgent,Victory,result
000,VILLAGER,WEREWOLF,0
001,SEER,WEREWOLF,0
002,VILLAGER,WEREWOLF,0
003,WEREWOLF,VILLAGER,0
004,VILLAGER,WEREWOLF,0
005,WEREWOLF,VILLAGER,0
006,WEREWOLF,WEREWOLF,1
007,VILLAGER,WEREWOLF,0
008,BODYGUARD,VILLAGER,1
009,WEREWOLF,VILLAGER,0
010,VILLAGER,WEREWOLF,0
011,VILLAGER,WEREWOLF,0
012,VILLAGER,VILLAGER,1
013,WEREWOLF,WEREWOLF,1
014,VILLAGER,VILLAGER,1
015,VILLAGER,WEREWOLF,0
016,WEREWOLF,VILLAGER,0
017,POSSESSED,WEREWOLF,1
018,SEER,WEREWOLF,0
019,BODYGUARD,VILLAGER,1
020,WEREWOLF,WEREWOLF,1
021,SEER,VILLAGER,1
022,WEREWOLF,VILLAGER,0
023,VILLAGER,WEREWOLF,0
024,VILLAGER,VILLAGER,1
025,VILLAGER,VILLAGER,1
026,VILLAGER,WEREWOLF,0
027,WEREWOLF,VILLAGER,0
028,VILLAGER,VILLAGER,1
029,MEDIUM,VILLAGER,1
030,VILLAGER,VILLAGER,1
031,MEDIUM,VILLAGER,1
032,VILLAGER,WEREWOLF,0
033,VILLAGER,WEREWOLF,0
034,WEREWOLF,WEREWOLF,1
035,VILLAGER,VILLAGER,1
036,VILLAGER,VILLAGER,1
037,VILLAGER,VILLAGER,1
038,POSSESSED,VILLAGER,0
039,POSSESSED,VILLAGER,0
040,SEER,WEREWOLF,0
041,WEREWOLF,VILLAGER,0
042,VILLAGER,WEREWOLF,0
043,POSSESSED,WEREWOLF,1
044,MEDIUM,WEREWOLF,0
045,VILLAGER,VILLAGER,1
046,VILLAGER,VILLAGER,1
047,VILLAGER,VILLAGER,1
048,BODYGUARD,VILLAGER,1
049,WEREWOLF,VILLAGER,0
050,WEREWOLF,VILLAGER,0
051,VILLAGER,WEREWOLF,0
052,BODYGUARD,WEREWOLF,0
053,SEER,WEREWOLF,0
054,BODYGUARD,VILLAGER,1
055,VILLAGER,VILLAGER,1
056,WEREWOLF,WEREWOLF,1
057,SEER,VILLAGER,1
058,VILLAGER,VILLAGER,1
059,VILLAGER,VILLAGER,1
060,VILLAGER,VILLAGER,1
061,VILLAGER,WEREWOLF,0
062,POSSESSED,WEREWOLF,1
063,VILLAGER,WEREWOLF,0
064,VILLAGER,WEREWOLF,0
065,VILLAGER,VILLAGER,1
066,BODYGUARD,VILLAGER,1
067,VILLAGER,VILLAGER,1
068,VILLAGER,VILLAGER,1
069,VILLAGER,VILLAGER,1
070,BODYGUARD,VILLAGER,1
071,MEDIUM,WEREWOLF,0
072,VILLAGER,WEREWOLF,0
073,VILLAGER,WEREWOLF,0
074,VILLAGER,VILLAGER,1
075,MEDIUM,WEREWOLF,0
076,VILLAGER,VILLAGER,1
077,VILLAGER,WEREWOLF,0
078,VILLAGER,VILLAGER,1
079,VILLAGER,WEREWOLF,0
080,VILLAGER,VILLAGER,1
081,BODYGUARD,WEREWOLF,0
082,WEREWOLF,VILLAGER,0
083,VILLAGER,VILLAGER,1
084,VILLAGER,WEREWOLF,0
085,VILLAGER,WEREWOLF,0
086,VILLAGER,VILLAGER,1
087,VILLAGER,VILLAGER,1
088,WEREWOLF,VILLAGER,0
089,VILLAGER,VILLAGER,1
090,VILLAGER,VILLAGER,1
091,SEER,WEREWOLF,0
092,WEREWOLF,VILLAGER,0
093,VILLAGER,WEREWOLF,0
094,VILLAGER,VILLAGER,1
095,VILLAGER,WEREWOLF,0
096,VILLAGER,WEREWOLF,0
097,VILLAGER,WEREWOLF,0
098,WEREWOLF,VILLAGER,0
099,VILLAGER,VILLAGER,1
VILLAGER,SEER,MEDIUM,BODYGUARD,POSSESSED,WEREWOLF
57,7,5,8,18,5
31,2,2,6,5,3
VILLAGER,WEREWOLF
41,8
