Game,MyAgent,Victory,result
000,BODYGUARD,WEREWOLF,0
001,POSSESSED,WEREWOLF,1
002,VILLAGER,VILLAGER,1
003,VILLAGER,VILLAGER,1
004,POSSESSED,WEREWOLF,1
005,VILLAGER,VILLAGER,1
006,VILLAGER,VILLAGER,1
007,BODYGUARD,VILLAGER,1
008,MEDIUM,WEREWOLF,0
009,VILLAGER,VILLAGER,1
010,VILLAGER,VILLAGER,1
011,WEREWOLF,VILLAGER,0
012,WEREWOLF,WEREWOLF,1
013,VILLAGER,WEREWOLF,0
014,VILLAGER,VILLAGER,1
015,VILLAGER,WEREWOLF,0
016,VILLAGER,VILLAGER,1
017,WEREWOLF,VILLAGER,0
018,VILLAGER,WEREWOLF,0
019,VILLAGER,VILLAGER,1
020,VILLAGER,VILLAGER,1
021,WEREWOLF,WEREWOLF,1
022,VILLAGER,VILLAGER,1
023,POSSESSED,WEREWOLF,1
024,VILLAGER,WEREWOLF,0
025,VILLAGER,VILLAGER,1
026,POSSESSED,WEREWOLF,1
027,WEREWOLF,VILLAGER,0
028,WEREWOLF,WEREWOLF,1
029,VILLAGER,WEREWOLF,0
030,WEREWOLF,WEREWOLF,1
031,VILLAGER,VILLAGER,1
032,MEDIUM,VILLAGER,1
033,WEREWOLF,WEREWOLF,1
034,VILLAGER,VILLAGER,1
035,WEREWOLF,WEREWOLF,1
036,WEREWOLF,VILLAGER,0
037,VILLAGER,WEREWOLF,0
038,WEREWOLF,VILLAGER,0
039,VILLAGER,WEREWOLF,0
040,BODYGUARD,VILLAGER,1
041,VILLAGER,VILLAGER,1
042,BODYGUARD,VILLAGER,1
043,VILLAGER,VILLAGER,1
044,WEREWOLF,VILLAGER,0
045,VILLAGER,VILLAGER,1
046,WEREWOLF,VILLAGER,0
047,VILLAGER,WEREWOLF,0
048,POSSESSED,VILLAGER,0
049,MEDIUM,WEREWOLF,0
050,VILLAGER,VILLAGER,1
051,VILLAGER,VILLAGER,1
052,VILLAGER,WEREWOLF,0
053,POSSESSED,WEREWOLF,1
054,POSSESSED,WEREWOLF,1
055,BODYGUARD,VILLAGER,1
056,VILLAGER,WEREWOLF,0
057,WEREWOLF,VILLAGER,0
058,WEREWOLF,WEREWOLF,1
059,MEDIUM,WEREWOLF,0
060,SEER,VILLAGER,1
061,WEREWOLF,WEREWOLF,1
062,VILLAGER,WEREWOLF,0
063,VILLAGER,WEREWOLF,0
064,VILLAGER,VILLAGER,1
065,WEREWOLF,WEREWOLF,1
066,VILLAGER,WEREWOLF,0
067,BODYGUARD,WEREWOLF,0
068,WEREWOLF,VILLAGER,0
069,VILLAGER,VILLAGER,1
070,WEREWOLF,WEREWOLF,1
071,WEREWOLF,VILLAGER,0
072,VILLAGER,VILLAGER,1
073,VILLAGER,WEREWOLF,0
074,POSSESSED,VILLAGER,0
075,WEREWOLF,WEREWOLF,1
076,VILLAGER,VILLAGER,1
077,VILLAGER,VILLAGER,1
078,VILLAGER,VILLAGER,1
079,BODYGUARD,VILLAGER,1
080,WEREWOLF,VILLAGER,0
081,WEREWOLF,WEREWOLF,1
082,VILLAGER,VILLAGER,1
083,MEDIUM,WEREWOLF,0
084,WEREWOLF,VILLAGER,0
085,SEER,WEREWOLF,0
086,VILLAGER,WEREWOLF,0
087,VILLAGER,VILLAGER,1
088,WEREWOLF,WEREWOLF,1
089,BODYGUARD,VILLAGER,1
090,VILLAGER,VILLAGER,1
091,WEREWOLF,WEREWOLF,1
092,VILLAGER,VILLAGER,1
093,BODYGUARD,VILLAGER,1
094,SEER,VILLAGER,1
095,VILLAGER,VILLAGER,1
096,VILLAGER,VILLAGER,1
097,BODYGUARD,WEREWOLF,0
098,MEDIUM,VILLAGER,1
099,WEREWOLF,WEREWOLF,1
VILLAGER,SEER,MEDIUM,BODYGUARD,POSSESSED,WEREWOLF
46,3,6,10,27,8
31,2,2,7,15,6
VILLAGER,WEREWOLF
42,21
