Game,MyAgent,Victory,result
000,VILLAGER,VILLAGER,1
001,VILLAGER,VILLAGER,1
002,POSSESSED,VILLAGER,0
003,WEREWOLF,VILLAGER,0
004,POSSESSED,VILLAGER,0
005,SEER,WEREWOLF,0
006,POSSESSED,WEREWOLF,1
007,POSSESSED,VILLAGER,0
008,SEER,VILLAGER,1
009,SEER,VILLAGER,1
010,SEER,WEREWOLF,0
011,POSSESSED,VILLAGER,0
012,POSSESSED,WEREWOLF,1
013,SEER,VILLAGER,1
014,WEREWOLF,VILLAGER,0
015,VILLAGER,VILLAGER,1
016,SEER,VILLAGER,1
017,VILLAGER,WEREWOLF,0
018,VILLAGER,VILLAGER,1
019,POSSESSED,VILLAGER,0
020,POSSESSED,WEREWOLF,1
021,SEER,WEREWOLF,0
022,VILLAGER,WEREWOLF,0
023,VILLAGER,WEREWOLF,0
024,VILLAGER,VILLAGER,1
025,VILLAGER,VILLAGER,1
026,SEER,VILLAGER,1
027,VILLAGER,WEREWOLF,0
028,WEREWOLF,WEREWOLF,1
029,WEREWOLF,WEREWOLF,1
030,SEER,WEREWOLF,0
031,WEREWOLF,VILLAGER,0
032,SEER,WEREWOLF,0
033,VILLAGER,VILLAGER,1
034,SEER,WEREWOLF,0
035,VILLAGER,VILLAGER,1
036,VILLAGER,VILLAGER,1
037,VILLAGER,VILLAGER,1
038,POSSESSED,VILLAGER,0
039,SEER,WEREWOLF,0
040,VILLAGER,VILLAGER,1
041,VILLAGER,WEREWOLF,0
042,VILLAGER,VILLAGER,1
043,VILLAGER,VILLAGER,1
044,VILLAGER,WEREWOLF,0
045,VILLAGER,VILLAGER,1
046,POSSESSED,WEREWOLF,1
047,WEREWOLF,WEREWOLF,1
048,WEREWOLF,VILLAGER,0
049,WEREWOLF,VILLAGER,0
050,VILLAGER,WEREWOLF,0
051,WEREWOLF,WEREWOLF,1
052,SEER,VILLAGER,1
053,VILLAGER,WEREWOLF,0
054,VILLAGER,VILLAGER,1
055,VILLAGER,VILLAGER,1
056,SEER,VILLAGER,1
057,POSSESSED,VILLAGER,0
058,WEREWOLF,VILLAGER,0
059,SEER,VILLAGER,1
060,VILLAGER,VILLAGER,1
061,SEER,WEREWOLF,0
062,VILLAGER,VILLAGER,1
063,VILLAGER,WEREWOLF,0
064,WEREWOLF,VILLAGER,0
065,VILLAGER,VILLAGER,1
066,SEER,VILLAGER,1
067,SEER,VILLAGER,1
068,VILLAGER,WEREWOLF,0
069,VILLAGER,WEREWOLF,0
070,WEREWOLF,WEREWOLF,1
071,SEER,VILLAGER,1
072,VILLAGER,VILLAGER,1
073,SEER,VILLAGER,1
074,VILLAGER,VILLAGER,1
075,VILLAGER,VILLAGER,1
076,SEER,VILLAGER,1
077,POSSESSED,VILLAGER,0
078,POSSESSED,VILLAGER,0
079,VILLAGER,VILLAGER,1
080,VILLAGER,VILLAGER,1
081,VILLAGER,VILLAGER,1
082,POSSESSED,VILLAGER,0
083,POSSESSED,VILLAGER,0
084,VILLAGER,VILLAGER,1
085,VILLAGER,WEREWOLF,0
086,SEER,WEREWOLF,0
087,WEREWOLF,WEREWOLF,1
088,VILLAGER,WEREWOLF,0
089,VILLAGER,WEREWOLF,0
090,WEREWOLF,WEREWOLF,1
091,WEREWOLF,VILLAGER,0
092,SEER,VILLAGER,1
093,WEREWOLF,WEREWOLF,1
094,VILLAGER,VILLAGER,1
095,SEER,VILLAGER,1
096,SEER,VILLAGER,1
097,WEREWOLF,VILLAGER,0
098,WEREWOLF,VILLAGER,0
099,SEER,VILLAGER,1
VILLAGER,SEER,MEDIUM,BODYGUARD,POSSESSED,WEREWOLF
41,26,0,0,18,15
27,17,0,0,8,4
VILLAGER,WEREWOLF
44,12
