Game,MyAgent,Victory,result
000,POSSESSED,VILLAGER,0
001,WEREWOLF,WEREWOLF,1
002,POSSESSED,WEREWOLF,1
003,VILLAGER,VILLAGER,1
004,SEER,WEREWOLF,0
005,SEER,WEREWOLF,0
006,WEREWOLF,WEREWOLF,1
007,VILLAGER,VILLAGER,1
008,WEREWOLF,VILLAGER,0
009,SEER,WEREWOLF,0
010,POSSESSED,VILLAGER,0
011,VILLAGER,WEREWOLF,0
012,SEER,VILLAGER,1
013,WEREWOLF,VILLAGER,0
014,VILLAGER,VILLAGER,1
015,WEREWOLF,VILLAGER,0
016,SEER,VILLAGER,1
017,WEREWOLF,VILLAGER,0
018,SEER,WEREWOLF,0
019,VILLAGER,VILLAGER,1
020,VILLAGER,WEREWOLF,0
021,VILLAGER,VILLAGER,1
022,POSSESSED,VILLAGER,0
023,VILLAGER,WEREWOLF,0
024,WEREWOLF,VILLAGER,0
025,WEREWOLF,VILLAGER,0
026,SEER,VILLAGER,1
027,VILLAGER,VILLAGER,1
028,WEREWOLF,WEREWOLF,1
029,SEER,VILLAGER,1
030,VILLAGER,WEREWOLF,0
031,VILLAGER,VILLAGER,1
032,WEREWOLF,VILLAGER,0
033,VILLAGER,VILLAGER,1
034,VILLAGER,VILLAGER,1
035,SEER,WEREWOLF,0
036,VILLAGER,VILLAGER,1
037,SEER,VILLAGER,1
038,SEER,WEREWOLF,0
039,WEREWOLF,VILLAGER,0
040,VILLAGER,WEREWOLF,0
041,POSSESSED,VILLAGER,0
042,SEER,WEREWOLF,0
043,VILLAGER,VILLAGER,1
044,POSSESSED,VILLAGER,0
045,VILLAGER,VILLAGER,1
046,POSSESSED,WEREWOLF,1
047,WEREWOLF,VILLAGER,0
048,SEER,WEREWOLF,0
049,WEREWOLF,VILLAGER,0
050,POSSESSED,VILLAGER,0
051,SEER,VILLAGER,1
052,VILLAGER,VILLAGER,1
053,VILLAGER,VILLAGER,1
054,SEER,VILLAGER,1
055,POSSESSED,VILLAGER,0
056,SEER,VILLAGER,1
057,VILLAGER,WEREWOLF,0
058,VILLAGER,VILLAGER,1
059,POSSESSED,WEREWOLF,1
060,WEREWOLF,VILLAGER,0
061,SEER,WEREWOLF,0
062,VILLAGER,VILLAGER,1
063,SEER,WEREWOLF,0
064,POSSESSED,WEREWOLF,1
065,POSSESSED,VILLAGER,0
066,WEREWOLF,VILLAGER,0
067,VILLAGER,VILLAGER,1
068,VILLAGER,VILLAGER,1
069,VILLAGER,VILLAGER,1
070,VILLAGER,WEREWOLF,0
071,SEER,VILLAGER,1
072,VILLAGER,VILLAGER,1
073,WEREWOLF,VILLAGER,0
074,VILLAGER,WEREWOLF,0
075,VILLAGER,WEREWOLF,0
076,SEER,VILLAGER,1
077,SEER,VILLAGER,1
078,VILLAGER,WEREWOLF,0
079,VILLAGER,WEREWOLF,0
080,VILLAGER,VILLAGER,1
081,VILLAGER,WEREWOLF,0
082,POSSESSED,VILLAGER,0
083,VILLAGER,VILLAGER,1
084,POSSESSED,WEREWOLF,1
085,WEREWOLF,WEREWOLF,1
086,VILLAGER,WEREWOLF,0
087,POSSESSED,WEREWOLF,1
088,POSSESSED,VILLAGER,0
089,VILLAGER,WEREWOLF,0
090,SEER,VILLAGER,1
091,VILLAGER,VILLAGER,1
092,WEREWOLF,VILLAGER,0
093,SEER,WEREWOLF,0
094,VILLAGER,VILLAGER,1
095,POSSESSED,WEREWOLF,1
096,WEREWOLF,VILLAGER,0
097,VILLAGER,VILLAGER,1
098,WEREWOLF,VILLAGER,0
099,VILLAGER,VILLAGER,1
VILLAGER,SEER,MEDIUM,BODYGUARD,POSSESSED,WEREWOLF
40,23,0,0,20,17
26,12,0,0,4,7
VILLAGER,WEREWOLF
38,11
